
> stacklens-ai-platform@1.0.0 dev:server
> cross-env NODE_ENV=development node --import tsx --no-warnings apps/api/src/index.ts

[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  write to custom object with { processEnv: myObject }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🗂️ backup and recover secrets: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🛠️  run anywhere with `dotenvx run -- yourcommand`
🚀 RAG: Vector database initialized
{"level":"WARN","timestamp":"2025-11-21T12:43:32.251Z","logger":"kafkajs","message":"KafkaJS v2.0.0 switched default partitioner. To retain the same partitioning behavior as in previous versions, create the producer with the option \"createPartitioner: Partitioners.LegacyPartitioner\". See the migration guide at https://kafka.js.org/docs/migration-guide-v2.0.0#producer-new-default-partitioner for details. Silence this warning by setting the environment variable \"KAFKAJS_NO_PARTITIONER_WARNING=1\""}
🔄 Starting server initialization...
Starting LogWatcher service for real-time monitoring...
📍 Watching directories: /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/data, /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/logs
[LogWatcherService] Started watching 2 file(s)
✅ LogWatcher service started successfully
✅ Routes registered successfully
🔄 Setting up Vite...
📚 RAG: Indexing 50 resolved error patterns...
✅ RAG: Knowledge base populated with 50 patterns
🔄 Indexing existing errors for RAG system...
⚠️ Vector DB not initialized, storing patterns locally
✅ Successfully indexed 807 errors for RAG
✅ Enhanced RAG Suggestor initialized
🎯 Enhanced RAG system ready with vector database
🚀 Starting Python vector database service...
⚠️ Enhanced vector service not found, using fallback similarity search
6:22:21 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:22:21 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:22:25 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:22:26 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:22:26 PM [express] GET /api/analytics/health-status 200 in 4ms :: {"success":true,"data":{"status"…
6:22:31 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:22:31 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:22:35 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:22:36 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:22:36 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:22:41 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:22:41 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:22:45 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:22:46 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:22:46 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:22:51 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:22:51 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:22:55 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:22:56 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:22:56 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:01 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:23:01 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:23:05 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:23:06 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:06 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:11 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:15 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:23:16 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:16 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:21 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:21 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:25 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:23:26 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:26 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
🔧 Checking for stuck processing jobs...
6:23:31 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:31 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:23:35 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:23:36 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:23:36 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:41 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:41 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:45 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:23:46 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:46 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:51 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:23:51 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:23:55 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:23:56 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:23:56 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:01 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:01 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:24:05 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:24:06 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:06 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:24:11 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:15 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:24:16 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:16 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:21 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:21 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:24:25 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:24:26 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:26 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:31 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:31 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:36 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:24:36 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:24:36 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:41 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:41 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:24:46 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:24:46 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:51 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:24:51 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:24:56 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:24:56 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:24:56 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:01 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:01 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:25:06 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[],"to…
6:25:06 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:06 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:25:11 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:16 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:25:16 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:25:16 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:25:21 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:21 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:26 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[],"to…
6:25:26 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:26 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:31 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:31 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:36 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[],"to…
6:25:36 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:25:36 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:41 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:25:41 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:25:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:25:46 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:46 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:51 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:25:51 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:25:56 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:25:56 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:25:56 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:01 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:01 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:06 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:26:06 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:06 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:11 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:26:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:16 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:26:16 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:26:16 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:21 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:21 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:26 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:26:26 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:26:26 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:31 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:31 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:36 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:26:36 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:26:36 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:41 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:41 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:26:46 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:46 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:51 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:26:51 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:26:56 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[],"to…
6:26:56 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:26:56 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:01 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:01 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:06 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:27:06 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:06 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:27:11 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:11 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:27:16 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:27:16 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:27:16 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:27:21 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:21 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:26 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:27:26 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:26 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:32 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:27:32 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:27:36 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:27:37 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:27:37 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:42 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:27:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:27:47 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:47 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:27:52 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:52 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:27:56 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:27:57 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:27:57 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:28:02 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:28:02 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:28:06 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:28:07 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:28:07 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:28:12 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:28:12 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:28:16 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:28:17 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:28:17 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:28:22 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:28:22 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:28:26 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:28:27 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:28:27 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:28:32 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
