2025-08-31/00:28:35.239/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:32:46.287/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:32:46.295/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@1de48e4c[updatePersisted=false,connectionSuccessful=false,productsModified=false] and took 10038 ms
2025-08-31/01:32:46.295/EDT ERROR MenuMDMSynchronizer:119 - POS product offering synchronization failed. Check POS connection.
2025-08-31/01:33:56.367/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:33:56.367/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:33:56.368/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:33:56.368/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:33:58.844/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:33:58.844/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:33:58.849/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@25d00dde[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2481 ms
2025-08-31/01:33:58.849/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:34:33.877/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:34:33.878/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:34:33.879/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:34:33.879/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:34:33.879/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 2 ms
2025-08-31/01:34:33.879/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 37512 ms.
2025-08-31/01:35:06.267/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:35:06.267/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:35:06.267/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:35:06.267/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:35:16.303/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:35:16.303/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:35:16.305/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@f54d1d5[updatePersisted=false,connectionSuccessful=false,productsModified=false] and took 10038 ms
2025-08-31/01:35:16.305/EDT ERROR MenuMDMSynchronizer:119 - POS product offering synchronization failed. Check POS connection.
2025-08-31/01:36:26.410/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:36:26.411/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:36:26.411/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:36:26.411/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:36:28.792/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:36:28.792/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:36:28.811/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@5c2daca5[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2400 ms
2025-08-31/01:36:28.814/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:37:03.410/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:37:03.410/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:37:03.410/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:37:03.410/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:37:03.410/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 0 ms
2025-08-31/01:37:03.410/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 36999 ms.
2025-08-31/01:45:06.485/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:45:06.485/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:45:06.485/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:45:06.485/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:45:13.867/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:45:13.867/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:45:13.873/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@609a9a72[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 7388 ms
2025-08-31/01:45:13.876/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:45:49.213/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:45:49.213/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:45:49.213/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:45:49.213/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:45:49.213/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 0 ms
2025-08-31/01:45:49.213/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 42728 ms.
2025-08-31/01:46:26.560/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:46:26.561/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:46:26.561/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:46:26.561/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:46:29.300/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:46:29.300/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:46:29.318/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@3ba7e5a3[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2757 ms
2025-08-31/01:46:29.322/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:47:06.352/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:47:06.352/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:47:06.352/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:47:06.352/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:47:06.352/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 0 ms
2025-08-31/01:47:06.352/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 39791 ms.
2025-08-31/01:49:36.598/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:49:36.598/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:49:36.599/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:49:36.599/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:49:44.337/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:49:44.338/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:49:44.343/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@7014ee2[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 7744 ms
2025-08-31/01:49:44.346/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:50:20.113/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:50:20.113/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:50:20.115/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:50:20.115/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:50:20.115/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 2 ms
2025-08-31/01:50:20.115/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 43517 ms.
2025-08-31/01:50:56.688/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:50:56.688/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:50:56.688/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:50:56.688/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:50:59.019/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:50:59.019/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:50:59.022/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@11a45b9c[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2334 ms
2025-08-31/01:50:59.022/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:51:33.756/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:51:33.756/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:51:33.756/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:51:33.756/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:51:33.756/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 0 ms
2025-08-31/01:51:33.756/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 37068 ms.
2025-08-31/01:54:36.684/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:54:36.686/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:54:36.686/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:54:36.686/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:54:39.084/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:54:39.084/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:54:39.084/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@fa5e4a9[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2398 ms
2025-08-31/01:54:39.084/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:55:14.311/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:55:14.311/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:55:14.312/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:55:14.312/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:55:14.312/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 1 ms
2025-08-31/01:55:14.313/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 37627 ms.
2025-08-31/01:55:56.725/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:55:56.725/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:55:56.725/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:55:56.725/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:55:59.092/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:55:59.092/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
2025-08-31/01:55:59.109/EDT  INFO PosOfferingSynchronizerTransformer:104 - POS Offering synchronization for store BK-2876 was successful=com.tillster.kiosk.processors.PosOfferingSynchronizationResult@2e5fba02[updatePersisted=true,connectionSuccessful=true,productsModified=false] and took 2384 ms
2025-08-31/01:55:59.112/EDT  INFO MenuMDMSynchronizer:202 - Menu version to synchronize: af76e837-9a4b-4574-b894-42d62d9a1cd2[1.2890]
2025-08-31/01:56:35.939/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:148 - Synchronizing Coupon SmartUpsell items for store: BK-2876
2025-08-31/01:56:35.939/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:78 - Checking if coupon support is enabled..
2025-08-31/01:56:35.940/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:80 - coupon_support=
2025-08-31/01:56:35.940/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:82 - Coupon support is NOT ENABLED
2025-08-31/01:56:35.940/EDT  INFO CouponSmartUpsellPriceSynchronizerImpl:167 - Coupon SmartUpsell synchronization for store BK-2876 completed successfully. Took 1 ms
2025-08-31/01:56:35.940/EDT  INFO MenuMDMSynchronizer:172 - Synchronizing menu for store BK-2876 completed successfully for CACHE AND DATABASE. Took 39215 ms.
2025-08-31/01:59:06.757/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:59:06.757/EDT  INFO MenuSynchService:191 - Store [BK-2876] has been queued for a price sync.
2025-08-31/01:59:06.758/EDT  INFO PosOfferingSynchronizerTransformer:75 - Synchronizing POS Offering for store BK-2876
2025-08-31/01:59:06.758/EDT  INFO MenuSynchService:157 - Store BK-2876 has been queued for a price sync.
2025-08-31/01:59:09.257/EDT  INFO PosOfferingSynchronizerTransformer:85 - Not populating pos offering cache, as no existing/new product updated or deleted or added.
2025-08-31/01:59:09.257/EDT  INFO PosOfferingSynchronizerTransformer:114 - Updating price sync complete flags.
